Wall time,Step,Value
1656393299.6117783,1,0.25
1656394703.7261403,2,0.204909086227417
1656396114.5122206,3,0.20063303411006927
1656397539.0150428,4,0.19892029464244843
1656398964.794819,5,0.19818739593029022
1656400392.7852163,6,0.19222570955753326
1656401815.3914366,7,0.18968668580055237
1656403187.31107,8,0.19715335965156555
1656404618.1345665,9,0.19016660749912262
1656406164.640162,10,0.1899382621049881
1656407804.9001458,11,0.19039614498615265
1656409379.1792662,12,0.18961840867996216
1656410928.8202243,13,0.18950724601745605
1656412475.6238544,14,0.1875992715358734
1656414020.9536586,15,0.1902134120464325
1656415570.940605,16,0.1893303096294403
1656417115.1186302,17,0.18920134007930756
1656418665.999438,18,0.18560083210468292
1656420215.8572288,19,0.18720729649066925
1656421767.3112,20,0.18715617060661316
1656423317.2937517,21,0.18893127143383026
1656424865.5685034,22,0.18722285330295563
1656426419.0910301,23,0.1871355175971985
1656427971.4280448,24,0.18673036992549896
1656429616.5466113,25,0.18692278861999512
1656431165.677144,26,0.18824224174022675
1656432710.110998,27,0.1857176274061203
1656434254.1730711,28,0.1856740266084671
1656435794.9754345,29,0.18621858954429626
1656437341.591219,30,0.18775875866413116
1656438890.5195453,31,0.18619200587272644
1656440441.8839316,32,0.1854720264673233
1656441989.069764,33,0.18608365952968597
1656443531.8566792,34,0.1875671148300171
1656445076.337977,35,0.18591731786727905
1656446619.9556744,36,0.18523451685905457
1656448164.6174114,37,0.1847173124551773
1656449706.3554463,38,0.18567706644535065
1656451246.2895095,39,0.1871374249458313
1656452790.1352737,40,0.18531391024589539
1656454328.9151204,41,0.18631236255168915
1656455870.6130354,42,0.18617214262485504
1656457416.384054,43,0.18769152462482452
1656458960.1158717,44,0.18396347761154175
1656460505.6634035,45,0.18825370073318481
1656462054.8341274,46,0.18648582696914673
1656463603.578495,47,0.18719831109046936
1656465250.99447,48,0.18707162141799927
1656466915.7562811,49,0.18570873141288757
1656468608.2562873,50,0.1868153065443039
1656470303.1388342,51,0.18640302121639252
1656472016.6239877,52,0.18599887192249298
1656473843.3083503,53,0.1864076554775238
1656475702.1952422,54,0.18574534356594086
1656477593.138165,55,0.18646380305290222
1656479482.6751204,56,0.18870578706264496
1656481372.3776968,57,0.18555524945259094
1656483263.7423005,58,0.18539516627788544
1656485154.2158103,59,0.1892659068107605
